match_id,official_kind,official_id,official_name,role_raw
5334825,referee,101731058,"RODRIGUEZ DE SEPÚLVEDA GARCIA, PEDRO",Arbitro principal
5334825,field_delegate,,"MARTINEZ DAIMIEL, DAMIAN",delegado_campo
5334826,referee,101731058,"RODRIGUEZ DE SEPÚLVEDA GARCIA, PEDRO",Arbitro principal
5334827,referee,101731058,"RODRIGUEZ DE SEPÚLVEDA GARCIA, PEDRO",Arbitro principal
5334827,field_delegate,,"SERRANO ALCANTARA, FEDERICO",delegado_campo
5334828,referee,1381789,"ARRIBAS DE BLAS, ALVARO",Arbitro principal
5334828,field_delegate,,"SERRANO GONZALEZ, IKER",delegado_campo
5334829,referee,1381789,"ARRIBAS DE BLAS, ALVARO",Arbitro principal
5334829,field_delegate,,"FERNANDEZ MEJIAS, IGNACIO",delegado_campo
5334830,referee,1381789,"ARRIBAS DE BLAS, ALVARO",Arbitro principal
5334830,field_delegate,,"DÍAZ CHOCERO, ANDRÉS",delegado_campo
5334834,referee,1381789,"ARRIBAS DE BLAS, ALVARO",Arbitro principal
5334832,referee,1381789,"ARRIBAS DE BLAS, ALVARO",Arbitro principal
5334833,referee,1381789,"ARRIBAS DE BLAS, ALVARO",Arbitro principal
5334837,referee,101710716,"PADERO CAMBRA, ALBA",Arbitro principal
5334837,field_delegate,,"MANSO OLIVA, PATRICIO",delegado_campo
5334835,referee,101710716,"PADERO CAMBRA, ALBA",Arbitro principal
5334836,referee,101710716,"PADERO CAMBRA, ALBA",Arbitro principal
5334836,field_delegate,,"ALCON MERINO, MARCOS",delegado_campo
5334842,referee,1700922,"SANCHEZ GASANZ, ANGEL",Arbitro principal
5334842,field_delegate,,"SERRANO ALCANTARA, FEDERICO",delegado_campo
5334840,referee,1700922,"SANCHEZ GASANZ, ANGEL",Arbitro principal
5334840,field_delegate,,"MARTINEZ DAIMIEL, DAMIAN",delegado_campo
5334841,referee,1700922,"SANCHEZ GASANZ, ANGEL",Arbitro principal
5334841,field_delegate,,"PARGA MORCILLO, VICTOR",delegado_campo
5334839,referee,974044,"JUAREZ RODRIGUEZ, DANIEL",Arbitro principal
5334843,referee,974044,"JUAREZ RODRIGUEZ, DANIEL",Arbitro principal
5334845,referee,974044,"JUAREZ RODRIGUEZ, DANIEL",Arbitro principal
5334848,referee,1700922,"SANCHEZ GASANZ, ANGEL",Arbitro principal
5334850,referee,1700922,"SANCHEZ GASANZ, ANGEL",Arbitro principal
5334850,field_delegate,,"MANSO OLIVA, PATRICIO",delegado_campo
5334852,referee,1700922,"SANCHEZ GASANZ, ANGEL",Arbitro principal
5334852,field_delegate,,"ESCONDRILLAS GARCIA, DIEGO",delegado_campo
5334849,referee,103159942,"MANEA, GEORGE RAZVAN",Arbitro principal
5334849,field_delegate,,"ALCON MERINO, MARCOS",delegado_campo
5334847,referee,103159942,"MANEA, GEORGE RAZVAN",Arbitro principal
5334846,referee,103159942,"MANEA, GEORGE RAZVAN",Arbitro principal
5334858,referee,101724542,"FERNÁNDEZ MONTES, ALEX",Arbitro principal
5334854,referee,101724542,"FERNÁNDEZ MONTES, ALEX",Arbitro principal
5334855,referee,101724542,"FERNÁNDEZ MONTES, ALEX",Arbitro principal
5334859,referee,100246505,"CABALLERO DIAZ-CANEJA, MARTIN",Arbitro principal
5334856,referee,100246505,"CABALLERO DIAZ-CANEJA, MARTIN",Arbitro principal
5334856,field_delegate,,"PARGA MORCILLO, VICTOR",delegado_campo
5334853,referee,100246505,"CABALLERO DIAZ-CANEJA, MARTIN",Arbitro principal
5334861,referee,101727395,"MERINO NAVERO, ALEJANDRO",Arbitro principal
5334866,referee,101727395,"MERINO NAVERO, ALEJANDRO",Arbitro principal
5334860,referee,101727395,"MERINO NAVERO, ALEJANDRO",Arbitro principal
5334865,referee,101725305,"GARCIA-TALAVERA LUENGO, DANIEL",Arbitro principal
5334865,field_delegate,,"PUERTO CHOCERO, PABLO",delegado_campo
5334863,referee,101725305,"GARCIA-TALAVERA LUENGO, DANIEL",Arbitro principal
5334863,field_delegate,,"MANSO OLIVA, PATRICIO",delegado_campo
5334862,referee,101725305,"GARCIA-TALAVERA LUENGO, DANIEL",Arbitro principal
5334862,field_delegate,,"ALCON MERINO, MARCOS",delegado_campo
5334873,referee,4873,"GUTIERREZ GONZALEZ, ALBERTO",Arbitro principal
5334873,field_delegate,,"GABALDON ESTEBAN, DIEGO",delegado_campo
5334868,referee,4873,"GUTIERREZ GONZALEZ, ALBERTO",Arbitro principal
5334869,referee,4873,"GUTIERREZ GONZALEZ, ALBERTO",Arbitro principal
5334869,field_delegate,,"GARCIA LOPEZ, MANUEL",delegado_campo
5334867,referee,103172931,"IMEDIO RICO, SERGIO",Arbitro principal
5334871,referee,103172931,"IMEDIO RICO, SERGIO",Arbitro principal
5334871,field_delegate,,"PARGA MORCILLO, VICTOR",delegado_campo
5334872,referee,103172931,"IMEDIO RICO, SERGIO",Arbitro principal
5334872,field_delegate,,"SERRANO ALCANTARA, FEDERICO",delegado_campo
5334879,referee,103171603,"BLANCO PRIETO, DARIO",Arbitro principal
5334879,field_delegate,,"FERNANDEZ MEJIAS, IGNACIO",delegado_campo
5334878,referee,103171603,"BLANCO PRIETO, DARIO",Arbitro principal
5334878,field_delegate,,"ESCONDRILLAS GARCIA, DIEGO",delegado_campo
5334880,referee,103171603,"BLANCO PRIETO, DARIO",Arbitro principal
5334880,field_delegate,,"SERRANO GONZALEZ, IKER",delegado_campo
5334875,referee,103174137,"MECO CUARTERO, FERNANDO",Arbitro principal
5334875,field_delegate,,"ALCON MERINO, MARCOS",delegado_campo
5334874,referee,103174137,"MECO CUARTERO, FERNANDO",Arbitro principal
5334876,referee,103174137,"MECO CUARTERO, FERNANDO",Arbitro principal
5334876,field_delegate,,"MANSO OLIVA, PATRICIO",delegado_campo
5334886,referee,100254440,"HERRERA, TOMAS AGUSTIN",Arbitro principal
5334881,referee,1402038,"ANTON CASAS, MIGUEL ANGEL",Arbitro principal
5334881,field_delegate,,"VALLS ALONSO, FERNANDO PEDRO",delegado_campo
5334882,referee,103174753,"PICHEL CÁMARA, EDUARDO",Arbitro principal
5334887,referee,103174753,"PICHEL CÁMARA, EDUARDO",Arbitro principal
5334884,referee,103174753,"PICHEL CÁMARA, EDUARDO",Arbitro principal
5334884,field_delegate,,"GARCIA LOPEZ, MANUEL",delegado_campo
5334885,referee,103174753,"PICHEL CÁMARA, EDUARDO",Arbitro principal
5334889,referee,103172205,"EL KARCH SERROUKH, NAIM",Arbitro principal
5334889,field_delegate,,"MANSO OLIVA, PATRICIO",delegado_campo
5334894,referee,103172205,"EL KARCH SERROUKH, NAIM",Arbitro principal
5334894,field_delegate,,"SERRANO ALCANTARA, FEDERICO",delegado_campo
5334888,referee,103172205,"EL KARCH SERROUKH, NAIM",Arbitro principal
5334888,field_delegate,,"ALCON MERINO, MARCOS",delegado_campo
5334893,referee,4873,"GUTIERREZ GONZALEZ, ALBERTO",Arbitro principal
5334891,referee,4873,"GUTIERREZ GONZALEZ, ALBERTO",Arbitro principal
5334891,field_delegate,,"DÍAZ CHOCERO, ANDRÉS",delegado_campo
5334892,referee,4873,"GUTIERREZ GONZALEZ, ALBERTO",Arbitro principal
5334892,field_delegate,,"FERNANDEZ MEJIAS, IGNACIO",delegado_campo
5334900,referee,103172181,"ESPEJEL RODRIGUEZ, SERGIO",Arbitro principal
5334900,field_delegate,,"MARTINEZ DAIMIEL, DAMIAN",delegado_campo
5334897,referee,103172181,"ESPEJEL RODRIGUEZ, SERGIO",Arbitro principal
5334898,referee,103172181,"ESPEJEL RODRIGUEZ, SERGIO",Arbitro principal
5334901,referee,103175980,"TURULLOLS SANTOS, ANDRÉS",Arbitro principal
5334899,referee,103175980,"TURULLOLS SANTOS, ANDRÉS",Arbitro principal
5334895,referee,103175980,"TURULLOLS SANTOS, ANDRÉS",Arbitro principal
5334895,field_delegate,,"ALCON MERINO, MARCOS",delegado_campo
5334904,referee,101725305,"GARCIA-TALAVERA LUENGO, DANIEL",Arbitro principal
5334904,field_delegate,,"DÍAZ CHOCERO, ANDRÉS",delegado_campo
5334902,referee,101725305,"GARCIA-TALAVERA LUENGO, DANIEL",Arbitro principal
5334906,referee,101725305,"GARCIA-TALAVERA LUENGO, DANIEL",Arbitro principal
5334907,referee,103170684,"BECERRA TORE, CRISTIAN",Arbitro principal
5334907,field_delegate,,"SERRANO ALCANTARA, FEDERICO",delegado_campo
5334905,referee,103170684,"BECERRA TORE, CRISTIAN",Arbitro principal
5334905,field_delegate,,"FERNANDEZ MEJIAS, IGNACIO",delegado_campo
5334908,referee,103170684,"BECERRA TORE, CRISTIAN",Arbitro principal
5334908,field_delegate,,"PARGA MORCILLO, VICTOR",delegado_campo
5334910,referee,103173019,"IGLESIAS SEGOVIA, HUGO",Arbitro principal
5334910,field_delegate,,"ALCON MERINO, MARCOS",delegado_campo
5334911,referee,103173019,"IGLESIAS SEGOVIA, HUGO",Arbitro principal
5334914,referee,103173019,"IGLESIAS SEGOVIA, HUGO",Arbitro principal
5334913,referee,103171515,"CHUQUIMANGO CAJMA, ÁLVARO JAVIER",Arbitro principal
5334915,referee,103171515,"CHUQUIMANGO CAJMA, ÁLVARO JAVIER",Arbitro principal
5334915,field_delegate,,"MARTINEZ DAIMIEL, DAMIAN",delegado_campo
5334912,referee,103171515,"CHUQUIMANGO CAJMA, ÁLVARO JAVIER",Arbitro principal
5334916,referee,103171599,"CERRATO FERNÁNDEZ, DIEGO",Arbitro principal
5334917,referee,103171599,"CERRATO FERNÁNDEZ, DIEGO",Arbitro principal
5334918,referee,103171599,"CERRATO FERNÁNDEZ, DIEGO",Arbitro principal
5334919,referee,103174137,"MECO CUARTERO, FERNANDO",Arbitro principal
5334920,referee,103174137,"MECO CUARTERO, FERNANDO",Arbitro principal
5334920,field_delegate,,"ALCON MERINO, MARCOS",delegado_campo
5334921,referee,103174137,"MECO CUARTERO, FERNANDO",Arbitro principal
5334921,field_delegate,,"MANSO OLIVA, PATRICIO",delegado_campo
5334925,referee,103174137,"MECO CUARTERO, FERNANDO",Arbitro principal
5334925,field_delegate,,"PARGA MORCILLO, VICTOR",delegado_campo
5334923,referee,103174137,"MECO CUARTERO, FERNANDO",Arbitro principal
5334924,referee,103174137,"MECO CUARTERO, FERNANDO",Arbitro principal
5334924,field_delegate,,"MARTINEZ DAIMIEL, DAMIAN",delegado_campo
5334928,referee,103174139,"MONTAÑES MARTIN, ALEJANDRO",Arbitro principal
5334928,field_delegate,,"FERNANDEZ MEJIAS, IGNACIO",delegado_campo
5334926,referee,103174139,"MONTAÑES MARTIN, ALEJANDRO",Arbitro principal
5334926,field_delegate,,"SERRANO ALCANTARA, FEDERICO",delegado_campo
5334927,referee,103174139,"MONTAÑES MARTIN, ALEJANDRO",Arbitro principal
5334933,referee,103171549,"CAMPOS PRIETO, DAVID",Arbitro principal
5334933,field_delegate,,"ALCON MERINO, MARCOS",delegado_campo
5334931,referee,103171549,"CAMPOS PRIETO, DAVID",Arbitro principal
5334931,field_delegate,,"FERNANDEZ VAZQUEZ, CARLOS",delegado_campo
5334932,referee,103171549,"CAMPOS PRIETO, DAVID",Arbitro principal
5334930,referee,103173587,"LORENTE VIADER, ANTONIO",Arbitro principal
5334934,referee,103173587,"LORENTE VIADER, ANTONIO",Arbitro principal
5334934,field_delegate,,"MANSO OLIVA, PATRICIO",delegado_campo
5334936,referee,103173587,"LORENTE VIADER, ANTONIO",Arbitro principal
5334936,field_delegate,,"ESCONDRILLAS GARCIA, DIEGO",delegado_campo
5334937,referee,103174737,"PARRAL PARRAO, MIGUEL",Arbitro principal
5334941,referee,103174737,"PARRAL PARRAO, MIGUEL",Arbitro principal
5334941,field_delegate,,"SERRANO ALCANTARA, FEDERICO",delegado_campo
5334943,referee,103174737,"PARRAL PARRAO, MIGUEL",Arbitro principal
5334943,field_delegate,,"FERNANDEZ MEJIAS, IGNACIO",delegado_campo
5334940,referee,103171515,"CHUQUIMANGO CAJMA, ÁLVARO JAVIER",Arbitro principal
5334940,field_delegate,,"PARGA MORCILLO, VICTOR",delegado_campo
5334938,referee,103171515,"CHUQUIMANGO CAJMA, ÁLVARO JAVIER",Arbitro principal
5334939,referee,103171515,"CHUQUIMANGO CAJMA, ÁLVARO JAVIER",Arbitro principal
5334939,field_delegate,,"MARTINEZ DAIMIEL, DAMIAN",delegado_campo
5334945,referee,1402038,"ANTON CASAS, MIGUEL ANGEL",Arbitro principal
5334949,referee,103172969,"GONZÁLEZ ROMERO, MARIO",Arbitro principal
5334949,field_delegate,,"DÍAZ CHOCERO, ANDRÉS",delegado_campo
5334944,referee,103172969,"GONZÁLEZ ROMERO, MARIO",Arbitro principal
5334946,referee,103172969,"GONZÁLEZ ROMERO, MARIO",Arbitro principal
5334946,field_delegate,,"ALCON MERINO, MARCOS",delegado_campo
5334950,referee,103171543,"CARRETERO CARRASCO, CARLOS",Arbitro principal
5334950,field_delegate,,"FERNANDEZ MEJIAS, IGNACIO",delegado_campo
5334947,referee,103171543,"CARRETERO CARRASCO, CARLOS",Arbitro principal
5334947,field_delegate,,"MANSO OLIVA, PATRICIO",delegado_campo
5334953,referee,813607,"FERNANDEZ ALCOBENDAS, OSCAR",Arbitro principal
5334953,field_delegate,,"GARCIA LOPEZ, MANUEL",delegado_campo
5334952,referee,103173019,"IGLESIAS SEGOVIA, HUGO",Arbitro principal
5334957,referee,103173019,"IGLESIAS SEGOVIA, HUGO",Arbitro principal
5334951,referee,103173019,"IGLESIAS SEGOVIA, HUGO",Arbitro principal
5334956,referee,103175982,"SUMMERS SÁNCHEZ, ALEJANDRO",Arbitro principal
5334956,field_delegate,,"SERRANO ALCANTARA, FEDERICO",delegado_campo
5334954,referee,103175982,"SUMMERS SÁNCHEZ, ALEJANDRO",Arbitro principal
5334954,field_delegate,,"MARTINEZ DAIMIEL, DAMIAN",delegado_campo
5334958,referee,103172374,"FERREIRO SAN INOCENTE, RODRIGO",Arbitro principal
5334964,referee,4873,"GUTIERREZ GONZALEZ, ALBERTO",Arbitro principal
5334959,referee,4873,"GUTIERREZ GONZALEZ, ALBERTO",Arbitro principal
5334960,referee,4873,"GUTIERREZ GONZALEZ, ALBERTO",Arbitro principal
5334960,field_delegate,,"MANSO OLIVA, PATRICIO",delegado_campo
5334963,referee,1085844,"ROBLES GARCIA, HAROLD ANTHONNY",Arbitro principal
5334963,field_delegate,,"FERNANDEZ MEJIAS, IGNACIO",delegado_campo
5334962,referee,1085844,"ROBLES GARCIA, HAROLD ANTHONNY",Arbitro principal
5334962,field_delegate,,"ESCONDRILLAS GARCIA, DIEGO",delegado_campo
5334970,referee,103176038,"TERUELO DELGADO, JORGE",Arbitro principal
5334970,field_delegate,,"PARGA MORCILLO, VICTOR",delegado_campo
5334969,referee,103176038,"TERUELO DELGADO, JORGE",Arbitro principal
5334969,field_delegate,,"MARTINEZ DAIMIEL, DAMIAN",delegado_campo
5334971,referee,103176038,"TERUELO DELGADO, JORGE",Arbitro principal
5334971,field_delegate,,"SERRANO ALCANTARA, FEDERICO",delegado_campo
5334966,referee,103172175,"DUMANCIUC CHESCU, LEONARDO",Arbitro principal
5334967,referee,103172175,"DUMANCIUC CHESCU, LEONARDO",Arbitro principal
5334965,referee,1701172,"SUERO BALBOA, GONZALO",Arbitro principal
5334972,referee,1402038,"ANTON CASAS, MIGUEL ANGEL",Arbitro principal
5334973,referee,103172117,"EXPOSITO MORALES, JOEL",Arbitro principal
5334973,field_delegate,,"MANSO OLIVA, PATRICIO",delegado_campo
5334977,referee,103172117,"EXPOSITO MORALES, JOEL",Arbitro principal
5334975,referee,103172117,"EXPOSITO MORALES, JOEL",Arbitro principal
5334975,field_delegate,,"ESCONDRILLAS GARCIA, DIEGO",delegado_campo
5334976,referee,103174747,"PASCUAL SAEZ, RODRIGO",Arbitro principal
5334976,field_delegate,,"FERNANDEZ MEJIAS, IGNACIO",delegado_campo
5334978,referee,103174747,"PASCUAL SAEZ, RODRIGO",Arbitro principal
5334978,field_delegate,,"SERRANO ALCANTARA, FEDERICO",delegado_campo
5334980,referee,103170716,"ARROYO SERRADILLA, MARCOS",Arbitro principal
5334985,referee,103170716,"ARROYO SERRADILLA, MARCOS",Arbitro principal
5334985,field_delegate,,"PARGA MORCILLO, VICTOR",delegado_campo
5334979,referee,103170716,"ARROYO SERRADILLA, MARCOS",Arbitro principal
5334984,referee,103173613,"JIMÉNEZ BRANZO, JUAN MANUEL",Arbitro principal
5334984,field_delegate,,"MARTINEZ DAIMIEL, DAMIAN",delegado_campo
5334982,referee,103173613,"JIMÉNEZ BRANZO, JUAN MANUEL",Arbitro principal
5334983,referee,103173613,"JIMÉNEZ BRANZO, JUAN MANUEL",Arbitro principal
5334990,referee,103107966,"ECHENAGORRIA GARCIA, ADRIAN",Arbitro principal
5334986,referee,1402391,"MARTINEZ MOYA, ALEJANDRO",Arbitro principal
5334986,field_delegate,,"MANSO OLIVA, PATRICIO",delegado_campo
5334988,referee,100247269,"GARCIA MORENO, PABLO",Arbitro principal
5334988,field_delegate,,"DÍAZ CHOCERO, ANDRÉS",delegado_campo
5334991,referee,103175982,"SUMMERS SÁNCHEZ, ALEJANDRO",Arbitro principal
5334991,field_delegate,,"SERRANO ALCANTARA, FEDERICO",delegado_campo
5334992,referee,103175982,"SUMMERS SÁNCHEZ, ALEJANDRO",Arbitro principal
5334992,field_delegate,,"PARGA MORCILLO, VICTOR",delegado_campo
5334989,referee,103175982,"SUMMERS SÁNCHEZ, ALEJANDRO",Arbitro principal
5334989,field_delegate,,"FERNANDEZ MEJIAS, IGNACIO",delegado_campo
5334993,referee,103172997,"HERNANDEZ MORAL, RAÚL",Arbitro principal
5334993,field_delegate,,"MANSO OLIVA, PATRICIO",delegado_campo
5334997,referee,103172997,"HERNANDEZ MORAL, RAÚL",Arbitro principal
5334998,referee,103172997,"HERNANDEZ MORAL, RAÚL",Arbitro principal
5334996,referee,103172997,"HERNANDEZ MORAL, RAÚL",Arbitro principal
5334995,referee,103172374,"FERREIRO SAN INOCENTE, RODRIGO",Arbitro principal
5334999,referee,1183827,"EL HAMMOUCHI HAMOUCH, SAID",Arbitro principal
5334999,field_delegate,,"MARTINEZ DAIMIEL, DAMIAN",delegado_campo
5335002,referee,100249233,"TALERO IÑIGO, ALEJANDRO",Arbitro principal
5335002,field_delegate,,"FERNANDEZ MEJIAS, IGNACIO",delegado_campo
5335003,referee,1183827,"EL HAMMOUCHI HAMOUCH, SAID",Arbitro principal
5335006,referee,103172394,"GARCÍA BARAHONA, CAROLINA",Arbitro principal
5335001,referee,103170300,"BUACHO GETO, FERNANDO",Arbitro principal
5335001,field_delegate,,"ESCONDRILLAS GARCIA, DIEGO",delegado_campo
5335004,referee,103170300,"BUACHO GETO, FERNANDO",Arbitro principal
5335004,field_delegate,,"SERRANO ALCANTARA, FEDERICO",delegado_campo
5335005,referee,103170300,"BUACHO GETO, FERNANDO",Arbitro principal
5335005,field_delegate,,"PARGA MORCILLO, VICTOR",delegado_campo
5334643,referee,103175962,"TORQUEMADA JIMENEZ, JORGE",Arbitro principal
5334643,field_delegate,,"GUERRA TARRIÑO, FRANCISCO",delegado_campo
5334644,referee,103170658,"ACOSTA ROJO , SERGIO",Arbitro principal
5334645,referee,103171587,"CÁCERES NEGRETE, CARLOS",Arbitro principal
5334645,field_delegate,,"NÚÑEZ GARCÍA, MIGUEL ÁNGEL",delegado_campo
5334646,referee,103175962,"TORQUEMADA JIMENEZ, JORGE",Arbitro principal
5334647,referee,103171587,"CÁCERES NEGRETE, CARLOS",Arbitro principal
5334648,referee,103170658,"ACOSTA ROJO , SERGIO",Arbitro principal
5334648,field_delegate,,"BONILLA DIAZ, MARCELO",delegado_campo
5334652,referee,103172350,"FERNANDEZ GIL, ALVARO",Arbitro principal
5334650,referee,103173573,"LUQUE VACAS, DANIEL",Arbitro principal
5334651,referee,103172350,"FERNANDEZ GIL, ALVARO",Arbitro principal
5334655,referee,103175994,"SORIA GARCIA, RAUL",Arbitro principal
5334655,field_delegate,,"LOPEZ MARTIN SERRANO, ADRIAN",delegado_campo
5334653,referee,103173573,"LUQUE VACAS, DANIEL",Arbitro principal
5334654,referee,103175994,"SORIA GARCIA, RAUL",Arbitro principal
5334660,referee,103175372,"ROCHA GARCIA, VICTOR RODOLFO",Arbitro principal
5334660,field_delegate,,"NUÑEZ TORRES, MIGUEL",delegado_campo
5334658,referee,103170664,"ARRIECHE CARBONELL, CARLOS EDUARDO",Arbitro principal
5334658,field_delegate,,"GUERRA TARRIÑO, FRANCISCO",delegado_campo
5334659,referee,103175372,"ROCHA GARCIA, VICTOR RODOLFO",Arbitro principal
5334657,referee,103170664,"ARRIECHE CARBONELL, CARLOS EDUARDO",Arbitro principal
5334661,referee,103175372,"ROCHA GARCIA, VICTOR RODOLFO",Arbitro principal
5334663,referee,103170664,"ARRIECHE CARBONELL, CARLOS EDUARDO",Arbitro principal
5334664,referee,103172137,"DUTU, PABLO GABRIEL",Arbitro principal
5334668,referee,103172167,"DIOCOU SOUMARE, BACARY",Arbitro principal
5334670,referee,103172137,"DUTU, PABLO GABRIEL",Arbitro principal
5334670,field_delegate,,"BONILLA DIAZ, MARCELO",delegado_campo
5334667,referee,103172167,"DIOCOU SOUMARE, BACARY",Arbitro principal
5334665,referee,103172137,"DUTU, PABLO GABRIEL",Arbitro principal
5334666,referee,103172167,"DIOCOU SOUMARE, BACARY",Arbitro principal
5334676,referee,103172137,"DUTU, PABLO GABRIEL",Arbitro principal
5334672,referee,103172322,"FERNÁNDEZ GARCIA, PABLO",Arbitro principal
5334673,referee,103172137,"DUTU, PABLO GABRIEL",Arbitro principal
5334673,field_delegate,,"GUERRA TARRIÑO, FRANCISCO",delegado_campo
5334677,referee,103172322,"FERNÁNDEZ GARCIA, PABLO",Arbitro principal
5334674,referee,103172137,"DUTU, PABLO GABRIEL",Arbitro principal
5334671,referee,103172322,"FERNÁNDEZ GARCIA, PABLO",Arbitro principal
5334679,referee,103175994,"SORIA GARCIA, RAUL",Arbitro principal
5334684,referee,103175962,"TORQUEMADA JIMENEZ, JORGE",Arbitro principal
5334678,referee,103175994,"SORIA GARCIA, RAUL",Arbitro principal
5334683,referee,103175962,"TORQUEMADA JIMENEZ, JORGE",Arbitro principal
5334681,referee,103175994,"SORIA GARCIA, RAUL",Arbitro principal
5334681,field_delegate,,"LOPEZ MARTIN SERRANO, ADRIAN",delegado_campo
5334680,referee,103175962,"TORQUEMADA JIMENEZ, JORGE",Arbitro principal
5334691,referee,103175994,"SORIA GARCIA, RAUL",Arbitro principal
5334691,field_delegate,,"RUBIO FELIX, ANTONIO",delegado_campo
5334686,referee,103175962,"TORQUEMADA JIMENEZ, JORGE",Arbitro principal
5334687,referee,103175994,"SORIA GARCIA, RAUL",Arbitro principal
5334685,referee,103175962,"TORQUEMADA JIMENEZ, JORGE",Arbitro principal
5334689,referee,103175994,"SORIA GARCIA, RAUL",Arbitro principal
5334689,field_delegate,,"MOUDDEN BENSAID, REDA",delegado_campo
5334690,referee,103175962,"TORQUEMADA JIMENEZ, JORGE",Arbitro principal
5334690,field_delegate,,"NUÑEZ TORRES, MIGUEL",delegado_campo
5334697,referee,103170648,"BELLANI, BAUTISTA",Arbitro principal
5334696,referee,103172368,"GARCÍA SÁNCHEZ, ALEX",Arbitro principal
5334696,field_delegate,,"BONILLA DIAZ, MARCELO",delegado_campo
5334698,referee,103170648,"BELLANI, BAUTISTA",Arbitro principal
5334698,field_delegate,,"GUTIERREZ GARCIA, RAUL",delegado_campo
5334693,referee,103172368,"GARCÍA SÁNCHEZ, ALEX",Arbitro principal
5334692,referee,103170648,"BELLANI, BAUTISTA",Arbitro principal
5334692,field_delegate,,"PARADINAS BENITES, JESUS",delegado_campo
5334694,referee,103172368,"GARCÍA SÁNCHEZ, ALEX",Arbitro principal
5334694,field_delegate,,"LOPEZ MARTIN SERRANO, ADRIAN",delegado_campo
5334700,referee,103171587,"CÁCERES NEGRETE, CARLOS",Arbitro principal
5334699,referee,103173563,"KIELEK, DANIEL",Arbitro principal
5334699,field_delegate,,"PARADINAS BENITES, JESUS",delegado_campo
5334702,referee,103171587,"CÁCERES NEGRETE, CARLOS",Arbitro principal
5334703,referee,103173563,"KIELEK, DANIEL",Arbitro principal
5334703,field_delegate,,"GUERRA TARRIÑO, FRANCISCO",delegado_campo
5334705,referee,103171587,"CÁCERES NEGRETE, CARLOS",Arbitro principal
5334705,field_delegate,,"RUBIO FELIX, ANTONIO",delegado_campo
5334704,referee,103173563,"KIELEK, DANIEL",Arbitro principal
5334704,field_delegate,,"MOUDDEN BENSAID, REDA",delegado_campo
5334707,referee,103175990,"VILLOSLADA MENOR, ÁNGEL",Arbitro principal
5334712,referee,103175994,"SORIA GARCIA, RAUL",Arbitro principal
5334712,field_delegate,,"NÚÑEZ GARCÍA, MIGUEL ÁNGEL",delegado_campo
5334706,referee,103175990,"VILLOSLADA MENOR, ÁNGEL",Arbitro principal
5334711,referee,103175994,"SORIA GARCIA, RAUL",Arbitro principal
5334709,referee,103175990,"VILLOSLADA MENOR, ÁNGEL",Arbitro principal
5334710,referee,103175994,"SORIA GARCIA, RAUL",Arbitro principal
5334718,referee,103172350,"FERNANDEZ GIL, ALVARO",Arbitro principal
5334718,field_delegate,,"SANCHEZ SANCHEZ, RODRIGO",delegado_campo
5334715,referee,103173563,"KIELEK, DANIEL",Arbitro principal
5334715,field_delegate,,"LOPEZ JIMENEZ, ISRAEL",delegado_campo
5334716,referee,103172350,"FERNANDEZ GIL, ALVARO",Arbitro principal
5334719,referee,103173563,"KIELEK, DANIEL",Arbitro principal
5334719,field_delegate,,"RUBIO FELIX, ANTONIO",delegado_campo
5334717,referee,103172350,"FERNANDEZ GIL, ALVARO",Arbitro principal
5334713,referee,103173563,"KIELEK, DANIEL",Arbitro principal
5334722,referee,103170658,"ACOSTA ROJO , SERGIO",Arbitro principal
5334720,referee,103170664,"ARRIECHE CARBONELL, CARLOS EDUARDO",Arbitro principal
5334720,field_delegate,,"RUBIO FELIX, ANTONIO",delegado_campo
5334724,referee,103170658,"ACOSTA ROJO , SERGIO",Arbitro principal
5334724,field_delegate,,"GUTIERREZ GARCIA, RAUL",delegado_campo
5334725,referee,103170664,"ARRIECHE CARBONELL, CARLOS EDUARDO",Arbitro principal
5334723,referee,103170658,"ACOSTA ROJO , SERGIO",Arbitro principal
5334726,referee,103170664,"ARRIECHE CARBONELL, CARLOS EDUARDO",Arbitro principal
5334728,referee,103175976,"TRIGO LOPEZ, GAEL",Arbitro principal
5334729,referee,103175990,"VILLOSLADA MENOR, ÁNGEL",Arbitro principal
5334732,referee,103175976,"TRIGO LOPEZ, GAEL",Arbitro principal
5334731,referee,103175990,"VILLOSLADA MENOR, ÁNGEL",Arbitro principal
5334733,referee,103175976,"TRIGO LOPEZ, GAEL",Arbitro principal
5334733,field_delegate,,"SANCHEZ SANCHEZ, RODRIGO",delegado_campo
5334730,referee,103175990,"VILLOSLADA MENOR, ÁNGEL",Arbitro principal
5334730,field_delegate,,"GARCIA PUADO, DIEGO",delegado_campo
5334734,referee,103172412,"GHIURCA, FABIAN ANTONIO",Arbitro principal
5334738,referee,103955086,"MARTÍN GIL, LUCAS",Arbitro principal
5334737,referee,103172348,"GARCIA MARIN, DIEGO",Arbitro principal
5334739,referee,103955086,"MARTÍN GIL, LUCAS",Arbitro principal
5334735,referee,103172348,"GARCIA MARIN, DIEGO",Arbitro principal
5334736,referee,103955086,"MARTÍN GIL, LUCAS",Arbitro principal
5334736,field_delegate,,"GARCIA PUADO, DIEGO",delegado_campo
5334746,referee,103172127,"DUQUE CASTRO, EDUARDO",Arbitro principal
5334742,referee,103172115,"FERNÁNDEZ GARCÍA, SERGIO",Arbitro principal
